customer_id,customer_name,customer_age,customer_gender,customer_city,customer_state,customer_country,customer_income,date_of_registration,preferred_contact_method,customer_phone,customer_email,Customer_Satisfaction,CustomerEducation,CustomerCategory
CUST006837,Craig Greene,54,Female,Langhaven,Idaho,Canada,145473,15-04-2015,Email,697-963-1321,lisa02@example.com,10,Undergraduate,Private
CUST006838,Kathleen Schwartz,65,Male,Toddstad,Virginia,UK,62861,15-07-2021,Email,001-272-253-8027,annaalexander@example.com,6,Postgraduate,Private
CUST006839,Carol Conley,32,Male,Hillchester,Texas,India,31438,11-04-2024,Phone,3189391582,ndavis@example.net,4,Doctorate,Private
CUST006840,Mariah Thompson,64,Male,Stevenshaven,Georgia,Canada,37729,21-01-2015,Email,770-481-8665,allenfoster@example.com,9,Doctorate,Private
CUST006841,Jean Jackson,21,Male,South Rebeccamouth,Mississippi,UK,120002,06-08-2022,Email,7416966326,stacey61@example.com,9,Graduate,Private
CUST006842,Nicole Davis,57,Female,East Nicole,North Dakota,Germany,51407,27-04-2018,Phone,715.273.3184,gerald80@example.com,8,Undergraduate,Private
CUST006843,Derrick Graham,33,Male,Lopezfurt,Wyoming,Germany,120098,26-05-2022,Email,3397982175,ugriffith@example.org,9,Doctorate,Private
CUST006844,Ana Kelly,45,Male,Smithton,Connecticut,UK,113094,26-02-2021,Phone,001-248-643-0500x666,johngray@example.org,7,Graduate,Private
CUST006845,Christopher Hernandez,33,Male,Port Sharon,New York,India,116266,09-02-2018,Email,605.598.4857x2434,rbarajas@example.net,2,Doctorate,Private
CUST006846,Catherine West,21,Male,Smithburgh,Ohio,UK,67711,11-07-2018,Phone,496-360-9045,madison00@example.com,10,Undergraduate,Private
CUST006847,Tonya Downs,62,Male,Bowersfort,Missouri,USA,117597,18-05-2020,Phone,707.449.5946x1834,nkim@example.org,5,Undergraduate,Private
CUST006848,Tara Mccarty,43,Female,North Debraberg,Vermont,UK,112365,02-12-2016,Phone,001-935-742-9069,harrylopez@example.com,6,Undergraduate,Private
CUST006849,Nathan Tran,45,Female,Lake Susan,Missouri,UK,143026,13-10-2016,Phone,+1-238-205-7458x978,alexandriawilson@example.org,4,Postgraduate,Private
CUST006850,Brian Gallegos,49,Female,Port Christopher,Wyoming,Germany,125637,08-04-2022,SMS,001-534-324-9727x177,meyererin@example.com,2,Undergraduate,Private
CUST006851,Hunter Weber,62,Female,Kristentown,Hawaii,India,127690,16-04-2023,Phone,6319127017,thomas55@example.net,9,Graduate,Private
CUST006852,Sandra Harrington,19,Male,North Brianchester,Vermont,UK,103191,27-09-2024,Phone,210.842.4378,kmatthews@example.com,8,Undergraduate,Private
CUST006853,Mr. Lawrence Pearson MD,48,Female,South Todd,Iowa,Canada,111501,07-01-2023,Phone,486.671.3429x994,lgarcia@example.org,9,Postgraduate,Private
CUST006854,Kristopher Scott,20,Female,Donnaland,Illinois,Germany,80850,14-08-2021,Phone,001-941-775-1228x8440,gayallison@example.net,2,Doctorate,Private
CUST006855,Michael Jones,71,Male,Coxberg,Virginia,Germany,106852,27-04-2017,Email,+1-724-584-3279x5118,kevinlarson@example.com,2,Doctorate,Private
CUST006856,Jeffrey Moody,25,Female,Elizabethberg,South Carolina,UK,98895,03-05-2023,Email,283-483-8476x2479,spencerfernandez@example.net,9,Graduate,Private
CUST006857,Bradley Jacobson,41,Female,Smithview,Nevada,Canada,39172,14-10-2018,Phone,+1-279-542-8830x90695,danielfields@example.com,10,Postgraduate,Private
CUST006858,Brad Santos,32,Male,Port Christopher,Maine,UK,94078,29-04-2019,Phone,001-284-613-3894x06851,laurensolomon@example.com,6,Undergraduate,Private
CUST006859,Brianna Boyd,60,Female,West Bridget,Mississippi,Canada,145574,05-10-2017,SMS,7914281836,rsantiago@example.com,1,Doctorate,Private
CUST006860,Lindsey Taylor,48,Female,Courtneybury,New Mexico,Germany,40529,01-03-2021,Phone,758.791.6029,jonesdennis@example.com,6,Postgraduate,Private
CUST006861,Michelle White,26,Female,East Nicholas,Missouri,Canada,98590,03-04-2015,Phone,758-896-3492x882,licynthia@example.org,1,Postgraduate,Private
CUST006862,Brandon Cook,56,Female,South Timothychester,New Mexico,UK,130218,29-11-2019,Phone,7095177291,hardinsandra@example.com,5,Undergraduate,Private
CUST006863,Nicholas Smith,62,Male,Fordmouth,New Mexico,USA,65281,03-12-2021,Email,001-878-619-7751x3658,smithchristopher@example.com,8,Undergraduate,Private
CUST006864,Jose Allen,19,Male,East Robertchester,New Jersey,USA,98805,03-02-2024,Phone,(738)665-3843x91976,bellis@example.org,6,Doctorate,Private
CUST006865,Dwayne Patel,25,Female,Hammondburgh,North Carolina,Canada,101626,15-04-2016,Phone,001-530-671-2879,smunoz@example.org,9,Doctorate,Private
CUST006866,Ryan Martin,24,Female,South Melissa,Maine,UK,91644,06-07-2021,SMS,564-854-6681,lindseysantos@example.com,2,Postgraduate,Private
CUST006867,Joshua Thompson,73,Female,Katherinestad,Oregon,India,83235,14-11-2018,Email,835-386-5738,byoung@example.org,1,Doctorate,Private
CUST006868,Valerie Kelly,61,Male,Bowmanfurt,Maryland,USA,111676,07-05-2017,SMS,(425)638-4505,hollylevine@example.net,2,Undergraduate,Private
CUST006869,Calvin Khan,68,Male,Annafurt,Oregon,Germany,91760,05-07-2019,Phone,3728921302,dhowe@example.org,9,Undergraduate,Private
CUST006870,Austin Payne,56,Male,Georgeville,Pennsylvania,UK,37876,19-06-2021,SMS,214-308-7439x85275,athomas@example.org,4,Graduate,Private
CUST006871,Jessica Sweeney,59,Male,Rachelborough,New Jersey,UK,81680,14-12-2019,Phone,001-547-228-2733,ihenry@example.net,5,Undergraduate,Private
CUST006872,Richard Davis,74,Male,Hicksview,New Jersey,USA,40097,06-04-2021,Phone,243-249-9232,johnsonjulie@example.net,9,Postgraduate,Private
CUST006873,Tammy Huff,33,Male,North Justin,Montana,India,99292,02-10-2016,Email,313-930-1403x966,nroy@example.org,5,Undergraduate,Private
CUST006874,Jasmin Davis,52,Male,North Lynn,Montana,Germany,27859,14-10-2017,SMS,9553002120,diamondwebb@example.org,8,Doctorate,Private
CUST006875,Anthony Jenkins,47,Male,Robertsmouth,Utah,India,49877,04-07-2022,Phone,(939)222-5786,ramostiffany@example.com,8,Undergraduate,Private
CUST006876,Erica Luna,27,Male,East John,Oregon,Germany,39628,15-08-2022,SMS,(979)937-0762,samanthathomas@example.net,9,Doctorate,Private
CUST006877,Bridget Joyce,55,Other,South Matthew,Utah,USA,103117,09-10-2018,Email,3632811741,chelsea43@example.net,6,Postgraduate,Private
CUST006878,Joseph Walton,35,Female,Carolport,West Virginia,UK,33300,28-10-2020,Phone,-10248,lramirez@example.com,9,Undergraduate,Private
CUST006879,Jeffrey Chapman,67,Male,Staceyburgh,New York,Germany,27412,23-05-2024,Email,829-651-0827x48226,irussell@example.net,5,Undergraduate,Private
CUST006880,Patricia Roy,22,Female,Ramirezstad,Montana,UK,125951,08-06-2022,SMS,+1-890-759-8522x7893,reyesjeffery@example.com,3,Doctorate,Private
CUST006881,Dylan Gonzales,70,Female,New Margaret,Illinois,Canada,117837,02-04-2024,SMS,375.519.1209x015,dsmith@example.org,5,Postgraduate,Private
CUST006882,Mr. Peter Cook,46,Female,Frankside,Massachusetts,Canada,104341,04-04-2023,SMS,+1-441-361-2313x16831,rose31@example.org,3,Undergraduate,Private
CUST006883,Jeffrey Ashley,56,Male,Erinborough,South Dakota,USA,28338,13-01-2017,Phone,516.815.7578,nicholaslopez@example.net,8,Doctorate,Private
CUST006884,David Walker,51,Male,Rogerview,Ohio,USA,84484,28-06-2024,Phone,4208232244,jenniferlane@example.org,5,Graduate,Private
CUST006885,Troy Vazquez,60,Female,South Tonya,Wyoming,USA,30804,27-07-2015,Phone,(266)826-3648,alexandra78@example.org,10,Postgraduate,Private
CUST006886,Jessica Jones,62,Male,New Tracytown,North Dakota,Canada,146919,07-01-2022,Email,001-931-418-4376x76222,stevenwilliams@example.com,9,Doctorate,Private
CUST006887,Tina Lewis,40,Female,Suarezton,Mississippi,Germany,78675,24-01-2018,SMS,(644)550-8515x7448,leahcaldwell@example.net,5,Doctorate,Private
CUST006888,Lauren Sandoval,22,Female,Jordanport,Minnesota,India,119845,29-05-2016,SMS,234.466.9607,michaelmiller@example.org,1,Postgraduate,Private
CUST006889,Jorge Scott,47,Other,Fitzgeraldland,Minnesota,USA,110733,03-11-2020,SMS,(906)765-2808,amberdavis@example.org,7,Postgraduate,Private
CUST006890,Janet Stone,23,Male,Simmonsview,New York,India,37392,01-08-2023,Email,+1-812-516-6200x6691,michelle99@example.net,7,Doctorate,Private
CUST006891,Kristen Simpson,73,Male,Michellemouth,Nevada,India,100984,01-12-2015,Phone,868-596-7646,ufox@example.net,7,Doctorate,Private
CUST006892,Wyatt Berg,63,Male,Lake Robertstad,Wyoming,Canada,45029,19-03-2023,Email,+1-651-337-0814x05134,wongelizabeth@example.org,8,Postgraduate,Private
CUST006893,Vanessa Kramer,61,Female,New Shawnside,Montana,Germany,90263,04-03-2023,SMS,(232)264-7752,elizabeth07@example.net,5,Postgraduate,Private
CUST006894,Anthony Robles,21,Male,South Clayton,Missouri,Canada,52097,21-12-2021,SMS,-9105,nguyensonia@example.com,9,Doctorate,Private
CUST006895,Kaitlyn Moses,46,Female,Brownville,Iowa,USA,87524,20-08-2019,Email,+1-926-874-3619x76940,andersongeorge@example.com,6,Postgraduate,Private
CUST006896,Lori Thomas,40,Male,Lake Katie,Kansas,Canada,126721,14-06-2015,Phone,+1-648-907-2054x6330,kingjustin@example.net,9,Graduate,Private
CUST006897,Richard Escobar,23,Male,East Zacharymouth,Ohio,Canada,41395,14-08-2021,Phone,+1-402-960-2532x31735,zacharywest@example.com,9,Undergraduate,Private
CUST006898,Tiffany Turner,49,Male,Jenniferstad,Virginia,Canada,47993,23-06-2024,SMS,8455617266,benjaminclark@example.org,1,Doctorate,Private
CUST006899,Stephanie Cabrera,59,Female,Kellyhaven,Montana,USA,87088,08-02-2024,Email,001-265-812-6083,daltonryan@example.com,9,Doctorate,Private
CUST006900,Peggy Romero,35,Female,South Nicole,Arkansas,USA,85610,20-11-2016,Phone,+1-631-875-7375x882,sandraguerrero@example.net,3,Doctorate,Private
CUST006901,Shelby Richardson,32,Male,Duranhaven,New Hampshire,Canada,110065,25-02-2017,Email,287.652.4845x8037,jeffreyweber@example.net,9,Postgraduate,Private
CUST006902,Christopher Martinez,57,Female,New Joseph,Tennessee,Canada,42258,27-04-2020,SMS,293.390.1417,crystalcampbell@example.com,2,Undergraduate,Private
CUST006903,Anthony Johnson,49,Female,Port Laura,Oregon,India,117545,23-11-2019,SMS,668.465.3856,jennifer24@example.org,4,Undergraduate,Private
CUST006904,Shane Howell,26,Female,Lake Susanfurt,Vermont,Germany,32303,02-03-2022,SMS,5454334235,sarahford@example.com,9,Undergraduate,Private
CUST006905,Michelle Wright,54,Female,West Margaret,Oregon,India,140571,13-03-2015,SMS,001-813-447-3651x875,thomascarpenter@example.org,2,Graduate,Private
CUST006906,Russell Shaffer,27,Male,East Shari,Georgia,Germany,95186,03-06-2021,Phone,(384)315-1089x23966,zcarroll@example.net,4,Postgraduate,Private
CUST006907,Jennifer Owens,37,Male,Port Thomas,Wisconsin,Germany,37177,07-06-2020,SMS,+1-295-630-2826x38138,dennis32@example.org,3,Graduate,Private
CUST006908,Ebony Haley,23,Female,Kevintown,Georgia,Canada,38747,17-03-2021,Phone,001-609-861-0630,stephenbaldwin@example.com,10,Doctorate,Private
CUST006909,Andrew Wilson,65,Male,West Kimberly,North Carolina,India,122318,28-11-2017,Phone,001-233-609-3124,melissaberry@example.net,10,Graduate,Private
CUST006910,Brandi Baker,73,Male,Fowlerland,West Virginia,Germany,147398,12-12-2014,Email,338.541.4950x328,cwilliams@example.org,5,Postgraduate,Private
CUST006911,Stephanie Hill,20,Male,Marthafort,New York,Germany,113717,27-09-2023,SMS,(719)455-3756,lewisfrederick@example.com,9,Undergraduate,Private
CUST006912,Patrick Adams,59,Female,Catherineberg,Colorado,USA,46823,09-07-2021,Phone,+1-547-605-4609x1768,lcain@example.net,3,Undergraduate,Private
CUST006913,Joseph Turner,28,Male,East Mackenzie,Maryland,Germany,104718,16-06-2020,Email,439.429.2562x137,elizabeth00@example.org,3,Graduate,Private
CUST006914,Bradley Howe,60,Female,West Kevinberg,New Jersey,Canada,130312,01-05-2023,Email,358-409-2104,robbinsjulian@example.org,4,Doctorate,Private
CUST006915,Corey Barnes,34,Male,Justinchester,Utah,UK,103812,14-12-2018,SMS,(709)306-9440,elijah81@example.com,1,Undergraduate,Private
CUST006916,Julie Norman,49,Other,Lake Christopherland,Iowa,USA,100307,30-07-2015,SMS,001-422-570-3870x72550,callahankathleen@example.org,8,Undergraduate,Private
CUST006917,Maria Garcia,21,Male,Port Amber,Arizona,UK,36963,30-03-2016,Email,673.442.7104x10955,stephencruz@example.net,9,Graduate,Private
CUST006918,Elizabeth Rivera,21,Female,Ryanview,Iowa,Canada,49928,06-02-2015,Phone,+1-655-314-1918x198,smithmark@example.com,5,Undergraduate,Private
CUST006919,Shelby Shields,34,Female,New Jeffrey,North Carolina,UK,131466,25-11-2019,SMS,880.228.5000x762,villanuevakaren@example.org,3,Graduate,Private
CUST006920,Joseph Smith,58,Female,Billville,Georgia,Germany,105385,14-10-2016,Email,+1-421-987-5488x88587,montgomeryamy@example.net,3,Doctorate,Private
CUST006921,David Oneill,36,Male,New Mackenzie,Alabama,UK,116618,14-03-2019,Email,(694)712-3443,katie60@example.net,6,Undergraduate,Private
CUST006922,Teresa Bonilla,22,Female,North Christinaland,Tennessee,India,94023,11-01-2016,Phone,001-284-371-9724,daniel93@example.net,4,Graduate,Private
CUST006923,Laura Cook,49,Male,Foxhaven,Arkansas,Canada,117141,22-02-2018,Phone,368.662.2972,judithmclean@example.org,7,Graduate,Private
CUST006924,Barbara Martinez,39,Male,West Kathleen,Arkansas,India,35038,23-04-2017,Email,310.391.9834x394,spearsbrad@example.org,9,Graduate,Private
CUST006925,James May,73,Female,East William,Rhode Island,UK,130841,14-04-2019,Phone,001-430-947-8468x771,webbshannon@example.org,4,Doctorate,Private
CUST006926,Jacob Clark,23,Female,Michaelhaven,Arizona,India,92926,04-04-2016,SMS,293-905-7055,darlene66@example.net,3,Doctorate,Private
CUST006927,Gina Young,52,Female,North Juanton,California,USA,127334,03-05-2021,Email,4862875859,smithrobert@example.net,4,Undergraduate,Private
CUST006928,Christine Burton,39,Female,Williamburgh,California,UK,130796,20-05-2015,Phone,596-530-7572,thomas08@example.org,10,Doctorate,Private
CUST006929,Kristi Parsons,18,Male,Jodytown,Virginia,India,28438,27-02-2024,Phone,417.967.2223x91512,vsanchez@example.net,2,Undergraduate,Private
CUST006930,Ana Smith,37,Female,Churchchester,Utah,Germany,60151,11-04-2019,Phone,(455)365-1678,frhodes@example.org,8,Doctorate,Private
CUST006931,Manuel Johnson,39,Male,West Rhondatown,Wyoming,UK,61135,11-05-2022,Phone,9242820822,smithelizabeth@example.net,1,Graduate,Private
CUST006932,Charles Miller,65,Female,South Thomasview,Rhode Island,USA,31167,14-12-2014,Email,001-725-534-8038x40677,markbradley@example.com,5,Doctorate,Private
CUST006933,Michael Snow,72,Female,Williamchester,Louisiana,Germany,38172,25-01-2020,Phone,+1-380-684-2768x421,adam14@example.net,1,Postgraduate,Private
CUST006934,Dawn Duffy,28,Female,Port Mitchell,Pennsylvania,UK,124769,17-04-2016,SMS,001-278-973-1112,rgonzalez@example.net,1,Doctorate,Private
CUST006935,Joshua Carlson,30,Male,Jamesstad,Missouri,Germany,76303,01-06-2017,SMS,+1-502-229-3875x45451,alopez@example.org,2,Doctorate,Private
CUST006936,William Fisher,59,Female,Markville,Iowa,UK,126787,02-07-2022,Email,001-928-358-0201,hball@example.org,4,Undergraduate,Private
CUST006937,Sara Curtis,20,Male,Port Denise,Delaware,UK,107493,19-12-2018,Email,595-893-7550,yevans@example.com,9,Postgraduate,Private
CUST006938,Robert Carter,26,Male,Adamview,Massachusetts,Canada,55360,09-07-2023,SMS,(969)213-8605,carrie65@example.com,10,Graduate,Private
CUST006939,Amber Mcmillan,29,Male,Port Williamberg,Oregon,India,91310,25-04-2024,SMS,4779976821,robertlogan@example.com,5,Postgraduate,Private
CUST006940,Kylie Ferrell,40,Female,Dudleyborough,Indiana,UK,85709,08-12-2016,Email,+1-711-867-4503x4475,james30@example.org,1,Undergraduate,Private
CUST006941,Michelle Hess,31,Male,Hendersonview,Illinois,USA,90478,24-08-2024,SMS,976-759-9510x357,tatenicholas@example.org,5,Undergraduate,Private
CUST006942,Katelyn Meyers,50,Male,Austinstad,North Carolina,India,113950,10-03-2021,SMS,559.565.7757x9616,stanley18@example.com,10,Doctorate,Private
CUST006943,Mariah Lawrence,35,Male,Port William,Missouri,Canada,111258,11-07-2022,Email,821-661-3295,andrea90@example.com,2,Undergraduate,Private
CUST006944,Lindsey Hunter,66,Male,West Robert,Alabama,India,72445,27-09-2021,Email,-7103,lopezmelanie@example.org,2,Graduate,Private
CUST006945,Vincent Murray,58,Female,Lake Georgeburgh,Delaware,India,114941,29-08-2023,Phone,2683076894,julie20@example.com,8,Graduate,Private
CUST006946,Benjamin Hayes,26,Female,Lake Robert,Louisiana,UK,61698,24-01-2015,Phone,001-907-873-8281x333,cartersue@example.com,8,Postgraduate,Private
CUST006947,Amber Williams,40,Male,South Danielview,Pennsylvania,USA,52256,24-02-2016,SMS,(875)487-2880x500,inixon@example.com,5,Postgraduate,Private
CUST006948,Gabrielle Barber,27,Female,Bushside,South Dakota,UK,111880,19-03-2019,Email,589-990-0713x03413,crystal54@example.org,7,Doctorate,Private
CUST006949,Laura Mcdaniel,36,Female,East Jacobmouth,Maryland,USA,125524,03-05-2022,Phone,+1-756-607-0637x65152,parkermatthew@example.org,5,Undergraduate,Private
CUST006950,Crystal Mckenzie,64,Female,Armstrongport,Indiana,USA,59207,27-10-2019,SMS,525-217-7683,ryan67@example.com,9,Postgraduate,Private
CUST006951,Justin Stark,22,Female,New William,New Mexico,Germany,145934,04-07-2015,SMS,391.797.4879x998,buckleyjulie@example.net,8,Graduate,Private
CUST006952,Dale Pham,64,Male,Anthonyport,Indiana,UK,130728,28-08-2021,SMS,+1-289-405-3753x61966,thompsonsamantha@example.org,8,Undergraduate,Private
CUST006953,Sandra Chambers,69,Female,Jamesfurt,Oklahoma,Canada,99441,12-12-2014,SMS,738.869.4753,joshua52@example.net,4,Graduate,Private
CUST006954,Kristy Oliver,40,Male,Mooreside,Tennessee,India,130004,21-08-2023,Email,(478)617-8670x95858,novakandrea@example.org,7,Postgraduate,Private
CUST006955,Jonathan Brown,47,Male,West Christinaport,Iowa,Germany,50151,13-05-2018,SMS,454-805-7588,meganwall@example.org,9,Undergraduate,Private
CUST006956,Dustin King,42,Female,Lake James,Kentucky,Canada,113259,31-12-2015,Phone,001-258-998-3988x06928,alvareztroy@example.org,8,Postgraduate,Private
CUST006957,George Potts,45,Female,Oscarhaven,Mississippi,UK,79236,24-03-2022,Email,(645)671-1479x8329,brittany29@example.com,6,Graduate,Private
CUST006958,Michael Zuniga,51,Male,Ryanville,Wyoming,USA,63278,17-09-2022,SMS,694-463-1252,james23@example.com,6,Doctorate,Private
CUST006959,Andrea Ellis,62,Male,Carrietown,Alaska,UK,101709,20-09-2024,Phone,5149798173,cohenerin@example.org,10,Postgraduate,Private
CUST006960,James Michael,73,Female,Rachelton,Kentucky,UK,74221,28-12-2018,Phone,491.533.2886x4684,ckrause@example.com,4,Graduate,Private
CUST006961,Louis Welch,65,Female,Kaylafurt,South Carolina,Germany,135260,12-02-2018,Email,572-300-5866,michaelcline@example.com,9,Doctorate,Private
CUST006962,Crystal Conley,64,Female,East Meganside,Texas,Canada,103666,07-06-2021,Email,380.620.3760x6262,hayley18@example.com,6,Undergraduate,Private
CUST006963,Marcus Turner,42,Male,Hannahview,Kansas,Germany,72350,13-02-2021,Email,001-281-719-4643x97576,rebecca92@example.com,7,Doctorate,Private
CUST006964,Cody Bryant,27,Female,Stephaniebury,Delaware,Canada,51952,23-11-2021,Phone,+1-272-832-2418x99941,wstevenson@example.net,5,Undergraduate,Private
CUST006965,Ashley Thompson,31,Male,New Anitastad,Arizona,Germany,148797,22-01-2024,Phone,940.247.2168x88114,garciajonathan@example.com,1,Undergraduate,Private
CUST006966,Allison Oneal MD,59,Male,North John,South Carolina,India,35937,10-06-2016,SMS,+1-264-909-9683x9565,lauren24@example.net,4,Postgraduate,Private
CUST006967,Bryan Wolf,74,Male,Cherrybury,Michigan,USA,66702,10-02-2020,Email,307-549-5492x1880,dianamartin@example.com,1,Undergraduate,Private
CUST006968,Pam Cobb,63,Female,Gravesshire,New York,USA,64496,08-06-2017,Email,607-225-4428,reyestroy@example.org,7,Undergraduate,Private
CUST006969,Sandra Hayes,47,Female,Adrianfort,Mississippi,USA,111070,27-12-2023,Email,(768)629-5189x068,churchkimberly@example.com,2,Graduate,Private
CUST006970,Ryan Durham,72,Female,Oconnellhaven,North Dakota,India,142221,25-03-2017,Email,(940)439-3593,andrewmiller@example.net,9,Graduate,Private
CUST006971,George Roach,58,Female,Lake Tiffany,Louisiana,India,48794,18-08-2016,Phone,001-945-975-3721x11890,oscarbryan@example.net,7,Postgraduate,Private
CUST006972,Eric Patel,42,Male,North Anthonytown,Delaware,USA,149717,13-12-2017,Email,823-226-0176x34739,alvaradolinda@example.org,7,Undergraduate,Private
CUST006973,Kristina Rivera,31,Male,Carmenbury,Georgia,USA,83720,18-09-2024,Phone,684.950.3164,sonya93@example.net,5,Undergraduate,Private
CUST006974,Kenneth White,52,Male,South Davidmouth,Utah,Canada,49985,27-08-2022,Phone,9174505992,ascott@example.org,3,Doctorate,Private
CUST006975,Erica Myers,69,Female,Lauraview,Nebraska,Canada,44391,18-03-2021,Email,(615)252-3256,jacob61@example.org,5,Graduate,Private
CUST006976,James Callahan,65,Female,Grayland,Illinois,UK,82295,09-02-2024,Phone,732-324-6000,vlogan@example.org,2,Graduate,Private
CUST006977,Richard Fuentes,51,Other,Port Garyland,Massachusetts,Germany,118064,07-06-2015,Phone,938-687-3742,hornmichael@example.com,7,Graduate,Private
CUST006978,Brett Warren,27,Female,West Sarahview,Alabama,Canada,97406,21-12-2022,Email,448.897.6655,pricebrett@example.org,3,Graduate,Private
CUST006979,Catherine Holloway,52,Female,New Juanchester,Kansas,Canada,112054,25-03-2023,Email,001-520-612-1779x40505,gardneralyssa@example.org,3,Doctorate,Private
CUST006980,Megan Erickson,28,Female,Dennisview,Wisconsin,Canada,127546,13-12-2021,SMS,(836)979-3425x00058,jennifer10@example.com,2,Doctorate,Private
CUST006981,Justin Wagner,28,Female,Port Scott,Oregon,Canada,46993,04-12-2018,Phone,709.292.7480x386,patricksarah@example.com,5,Graduate,Private
CUST006982,Ryan Robles,38,Female,Amberberg,West Virginia,India,67639,09-01-2016,Phone,+1-520-970-4285x872,iobrien@example.net,3,Doctorate,Private
CUST006983,Pamela Rivera,38,Female,Kingstad,Tennessee,UK,54720,02-01-2017,SMS,821.702.8807x29844,gonzalesjohnny@example.com,6,Doctorate,Private
CUST006984,Martha Jackson,39,Female,West Bradleyview,Pennsylvania,Canada,114698,23-01-2016,SMS,(955)370-1193,tsmith@example.net,10,Graduate,Private
CUST006985,Mark Mason,62,Female,Lake Paigebury,New Jersey,Germany,34906,23-01-2022,Email,(606)895-9185x35480,wwhite@example.com,7,Undergraduate,Private
CUST006986,Reginald Smith,24,Male,Hallberg,California,Canada,88820,21-07-2016,SMS,784.306.5545x87457,jenniferwilliams@example.net,7,Postgraduate,Private
CUST006987,Julie Harvey,72,Male,Lake Scottside,Wyoming,India,108117,25-12-2016,Email,+1-607-329-2354x822,johnclark@example.net,9,Postgraduate,Private
CUST006988,Jamie Smith,34,Male,East Jefferychester,Alabama,USA,88238,07-03-2018,Email,(797)439-3359,richardsonkristen@example.com,10,Graduate,Private
CUST006989,Elizabeth Martinez,19,Male,Port Bryan,Oklahoma,USA,76489,18-03-2018,Email,+1-241-450-3789x763,bharper@example.com,7,Doctorate,Private
CUST006990,Kimberly Duran,29,Female,East Anneborough,Maryland,UK,121825,27-04-2016,Phone,001-485-687-7901x01001,qrosales@example.com,3,Graduate,Private
CUST006991,Dave Church,74,Male,Reneehaven,Rhode Island,USA,106741,11-03-2020,Phone,001-962-742-5615x675,josephgonzalez@example.com,7,Doctorate,Private
CUST006992,Anthony Archer,59,Male,Riveraborough,Virginia,Canada,131390,08-12-2020,Email,9787976320,nstein@example.org,7,Graduate,Private
CUST006993,Christina Kaiser,35,Male,Millerside,Wyoming,India,101944,08-03-2018,SMS,491-605-6830x20279,jonathan56@example.com,8,Undergraduate,Private
CUST006994,Jeffrey Underwood,71,Female,Russellborough,Colorado,UK,118068,29-10-2016,Phone,001-744-421-3270,robertscorey@example.com,3,Postgraduate,Private
CUST006995,Eduardo Hicks,28,Male,Nicholasmouth,South Dakota,Canada,28193,23-08-2015,Phone,-9786,qbuchanan@example.com,4,Undergraduate,Private
CUST006996,Rachel Dalton,33,Male,South Katherine,California,USA,65986,16-11-2023,SMS,+1-571-605-1711x9612,mckenziejane@example.com,7,Graduate,Private
CUST006997,Jason Ray,66,Male,Rodrigueztown,Virginia,Germany,85481,12-08-2020,Phone,380-401-4161x69834,fishervanessa@example.com,1,Postgraduate,Private
CUST006998,Eric Pitts,68,Male,Timothytown,North Carolina,Canada,30220,07-10-2024,SMS,915-475-8188x609,fernandohancock@example.net,3,Doctorate,Private
CUST006999,Robert Morrison,35,Female,Smithfort,Texas,Germany,44357,16-09-2019,SMS,6934100069,hbrooks@example.net,9,Graduate,Private
CUST007000,Kim Garrett,52,Male,Wuborough,Virginia,Germany,64299,09-12-2018,Phone,912-664-5777x7000,josephwilliamson@example.org,2,Undergraduate,Private
CUST007001,George Hamilton,70,Female,Rhondastad,Utah,UK,44549,25-05-2019,SMS,+1-608-886-8612x64098,edwardsmary@example.com,4,Postgraduate,Private
CUST007002,Karen Williams,43,Female,West Alexandria,Connecticut,India,42474,26-08-2019,SMS,479-339-7551x5721,imack@example.net,9,Undergraduate,Private
CUST007003,Phyllis Rich,33,Other,Luisfurt,Delaware,USA,82593,25-05-2022,Email,462.541.8526x803,donald43@example.net,5,Undergraduate,Private
CUST007004,Mr. David King PhD,23,Male,North Brianmouth,Indiana,USA,25141,15-08-2022,Email,914.496.6227,williamhughes@example.org,6,Doctorate,Private
CUST007005,Steven Kidd,74,Male,East Katherine,Oregon,Canada,107186,22-02-2019,Phone,403-969-5954x57811,rebekah15@example.org,1,Graduate,Private
CUST007006,Kathryn Simpson,61,Male,Feliciafurt,Idaho,USA,131023,07-05-2018,SMS,473.793.8901x8296,chandlergloria@example.org,8,Graduate,Private
CUST007007,Matthew Nguyen,60,Male,Banksbury,Florida,UK,45694,01-05-2017,Phone,542.570.4555,claytonerin@example.com,10,Graduate,Private
CUST007008,Dakota Berry,64,Female,New Bruce,Kentucky,USA,131984,08-06-2020,Phone,819-962-4774,davenporteric@example.com,9,Undergraduate,Private
CUST007009,George Ramirez,64,Male,North Alexanderbury,Kansas,Canada,131991,10-03-2019,Email,6032145425,holly27@example.net,6,Graduate,Private
CUST007010,Annette Martin,65,Male,Grayfurt,Michigan,USA,41863,12-11-2019,SMS,+1-322-645-5707x07429,watsonkatie@example.com,6,Postgraduate,Private
CUST007011,Stephanie Roberts,59,Female,Hallstad,Oklahoma,India,27690,22-05-2020,Phone,757-461-3636,mccormickmatthew@example.com,3,Doctorate,Private
CUST007012,Elizabeth Lopez,29,Female,South Anthonyport,Utah,Germany,139153,03-01-2018,Phone,452-568-3560x66936,hunter44@example.org,4,Doctorate,Private
